id,name,type,latitude,longitude,address,phone,operator,emergency,source
7823776222,Madhu Clinic,clinic,13.0524295,80.2073763,,,,no,OSM
7823776223,K R S Hospitals,hospital,13.0616711,80.2434943,,,,no,OSM
7823776224,Dr. Rajaram Clinic,clinic,13.0619929,80.2412336,,,,no,OSM
7823776225,Sterling Hospitals,hospital,13.0616367,80.243704,,,,no,OSM
7823776226,GV Dental Clinic,dentist,13.048725,80.193674,,,,no,OSM
7823776227,Lily Shantha Hospital,hospital,13.0516365,80.1939117,,,,no,OSM
7823776228,Dr. A. Aravind Clinic,clinic,13.0381951,80.1924907,,,,no,OSM
7823776229,Chitra Clinic,clinic,13.0542711,80.2078101,,,,no,OSM
7823776230,Rahul Dental Clinic,dentist,13.0490907,80.188543,,,,no,OSM
7823776231,Dr. Maibbar Hospital,hospital,13.0594426,80.2459459,,,,no,OSM
7823776232,Ruban Moses Clinic,clinic,13.0486566,80.1920141,,,,no,OSM
7823776233,Swastik Hospital,hospital,13.0539266,80.1991968,,,,no,OSM
7823776234,Cura Health Plus,clinic,13.0518895,80.1919214,,,,no,OSM
7823776235,Senthil Dental Care,dentist,13.053266,80.2033729,,,,no,OSM
7823776236,Sri Varma and Spine Care Centre,clinic,13.0422476,80.1943253,,,,no,OSM
7823776237,Sri Sai Swamy Clinic,clinic,13.0592237,80.243411,,,,no,OSM
7823776239,American Eye Care Centre,clinic,13.0417465,80.1954994,,,,no,OSM
7823776240,SV Vision & Dental Care,clinic,13.0535204,80.2036821,,,,no,OSM
7823776241,Wings Dental Care,dentist,13.0541919,80.2093081,,,,no,OSM
7823776242,Sakthi Natural Fertility Care,clinic,13.0529876,80.2038876,,,,no,OSM
7823776243,Sakthi Nursing Home,clinic,13.0585803,80.2012135,,,,no,OSM
7823776244,N.R.G. Multispeciality Clinic,clinic,13.0542347,80.1985381,,,,no,OSM
7823776245,Dr. K. Chandralekha,doctors,13.056549,80.196998,,,,no,OSM
7823776246,Standard Hospital,hospital,13.0526943,80.1899425,,,,no,OSM
7823776247,Herba Clinic,clinic,13.0554179,80.1972002,,,,no,OSM
7823776248,Vijay Anand Clinic,clinic,13.0496363,80.1895753,,,,no,OSM
7823776249,Dr. Srinivasan,doctors,13.0593952,80.2437091,,,,no,OSM
7823776250,MM Hospital,hospital,13.0527721,80.191781,,,,no,OSM
7823776251,Lister Metropolis,clinic,13.0519687,80.2062705,,,,no,OSM
7823776252,Dr. R. Muthukumar ENT Surgeon,clinic,13.0519538,80.1922401,,,,no,OSM
7823776253,Arun Hospital,hospital,13.0514652,80.2031882,,,,no,OSM
7823776254,Krishna Geetham Vaidyasala,hospital,13.0538214,80.1989274,,,,no,OSM
7823776255,Bithi Dental Clinic,dentist,13.055137,80.197119,,,,no,OSM
7823776256,Ezhilarasi Clinic,clinic,13.053108,80.199343,,,,no,OSM
7823776257,D` Mas Joint Clinic,clinic,13.0577596,80.2457812,,,,no,OSM
7823776258,Jayam Diabetes Speciality Clinic,clinic,13.0511518,80.1922599,,,,no,OSM
7823776259,Dr. K V Sivakumar,doctors,13.0479235,80.1895242,,,,no,OSM
7823776260,Malar Homeopath Clinic,clinic,13.046215,80.1868077,,,,no,OSM
7823776261,Dr. Balagopal's Dental Clinic,dentist,13.0460858,80.1868088,,,,no,OSM
7824965206,Agm Hospital,hospital,13.0802093,80.2522439,,,,no,OSM
7824965207,Dr. Mohammed Ali,doctors,13.0809396,80.2671246,,,,no,OSM
7824965208,Orient Clinics,clinic,13.0860428,80.2656345,,,,no,OSM
7824965209,Dr. Sambandam Eye Hospital,hospital,13.0886474,80.2416011,,,,no,OSM
7824965210,Dr. Mrs. Renuka Ramakrishnan,doctors,13.0797155,80.2576802,,,,no,OSM
7824965211,Sugumar Hospital,hospital,13.0828855,80.2709938,,,,no,OSM
7824965212,Dr. V.G.K Memorial Homeo Clinic,clinic,13.0881756,80.2418747,,,,no,OSM
7824965213,Ranjith Hospital,hospital,13.0888843,80.2418555,,,,no,OSM
7824965214,Akn Nursing Home,clinic,13.0885541,80.2421118,,,,no,OSM
7824965215,Dr. S. Kalaiselvi and Dr. Raghunathan,doctors,13.0762266,80.2692658,,,,no,OSM
7824965216,Mythili Hospitals,hospital,13.0704319,80.2421491,,,,no,OSM
7824965217,Metropolis Healthcare,clinic,13.07127,80.262082,,,,no,OSM
7824965218,Navakar I Care,clinic,13.0864725,80.2656477,,,,no,OSM
7824965220,Nandita's Clinic,clinic,13.0719723,80.2409391,,,,no,OSM
7824965221,Santosham Chest Hospital,hospital,13.0746638,80.2537976,,,,no,OSM
7824965222,Tune 32 Hospital,hospital,13.0715459,80.2622655,,,,no,OSM
7824965223,Pandalai Hospital,hospital,13.0771575,80.2450769,,,,no,OSM
7824965224,Premier Health Centre,clinic,13.079584,80.257578,,,,no,OSM
7824965225,Centre For Gastro Esophageal Disorders,hospital,13.0786423,80.2540859,,,,no,OSM
7824965226,Dental Icons,dentist,13.0840323,80.2698608,,,,no,OSM
7824965227,Be Well Hospital,hospital,13.0807479,80.2340062,,,,no,OSM
7824965228,Padma Clinic & Nursing Home,clinic,13.076912,80.233925,,,,no,OSM
7824965229,Puttur Kattu Hospital,hospital,13.0812406,80.2506114,,,,no,OSM
7824965230,Vinayagam Clinic,clinic,13.0752787,80.2705092,,,,no,OSM
7824965231,Dr. Ilavarasan Ortho Clinic,clinic,13.074758,80.2555444,,,,no,OSM
7824965232,An-Noor Eye Hospital,hospital,13.0849581,80.2669979,,,,no,OSM
7824965233,Nalam Clinic,clinic,13.0747088,80.2688425,,,,no,OSM
7824965234,Dr. Arjun Thomas Clinic,clinic,13.0755581,80.27068,,,,no,OSM
7824965235,TMM Eye Centre,clinic,13.082126,80.263297,,,,no,OSM
7824965236,Ranganathan Dental Clinic,dentist,13.0732526,80.25379,,,,no,OSM
7824965237,Herbzalive Ayurveda Hospital,hospital,13.0793874,80.2473996,,,,no,OSM
7824965238,Meta Hospital,hospital,13.0826737,80.2705905,,,,no,OSM
7824965239,Vardhman Multispeciality,clinic,13.090224,80.267898,,,,no,OSM
7824965240,Dr. H. Yogish Hospital,hospital,13.0737332,80.2268354,,,,no,OSM
7824965241,Neuro Hospital,hospital,13.0713435,80.2625981,,,,no,OSM
7824965242,Dr. Nitesh Jain,doctors,13.0904206,80.2677974,,,,no,OSM
7824965243,Murugan Hospitals,hospital,13.0833684,80.234299,,,,no,OSM
7824965244,Amrit Hospital,hospital,13.0811868,80.2520834,,,,no,OSM
7824965245,Mercury Hospital,hospital,13.071832,80.260048,,,,no,OSM
7824965246,Naz Unani Hospital,hospital,13.0850158,80.2699983,,,,no,OSM
7824965247,Vembu Clinic,clinic,13.0750341,80.2684334,,,,no,OSM
7824965248,Dr. S. Ayyappan,doctors,13.079104,80.249079,,,,no,OSM
7824965249,S.K. Selvam Hospital,hospital,13.0761303,80.2694819,,,,no,OSM
7824965250,Kavinaya Dental Care,dentist,13.0828434,80.2288176,,,,no,OSM
7824965251,Neuro Mind Care Clinic,clinic,13.079529,80.257646,,,,no,OSM
7824965252,Apollo Hospital,hospital,13.0825738,80.2710331,,,,no,OSM
7824965253,Dr. Sridharan Clinic,clinic,13.0763548,80.267103,,,,no,OSM
7824965254,Kola Saraswathi Agarwal Samaj Health Centre,hospital,13.0813334,80.2553965,,,,no,OSM
7824965255,"Psy Hub, Brain and Behaviour",clinic,13.0821498,80.2331613,,,,no,OSM
7824965256,Dr. Sukumar's Skin Clinic,clinic,13.070275,80.2407506,,,,no,OSM
7824965257,Dr. A Manivannan Clinic,clinic,13.0734625,80.2679228,,,,no,OSM
7824965258,Demo Hospital,hospital,13.0844036,80.2454945,,,,no,OSM
7824965259,Gremaltes Hospital,hospital,13.0793157,80.2290477,,,,no,OSM
7824965260,Srl Hospital,hospital,13.0814203,80.2333756,,,,no,OSM
7824965261,Dr. Sundar's Homoeopathic Clinic,clinic,13.0846937,80.2461467,,,,no,OSM
7824965262,Periyar Maniammai Hospital,hospital,13.0811497,80.2620778,,,,no,OSM
7824965263,Thirty 2 Dental Centre,dentist,13.07947,80.257265,,,,no,OSM
7824965264,Red Cross Hospital,hospital,13.074301,80.267569,,,,no,OSM
7824965265,Kabeer Clinic,clinic,13.0756085,80.2693127,,,,no,OSM
7824965266,Ponmalligai Hospitals,hospital,13.0768584,80.2339377,,,,no,OSM
7825002778,Kamala Sayee Dental Clinic,dentist,13.1231248,80.2164517,,,,no,OSM
7825002779,V S Hospital,hospital,13.1216771,80.2236766,,,,no,OSM
7825002780,Kottakkal Arya Vaidya Sala Clinic,clinic,13.1244332,80.2212904,,,,no,OSM
7825002781,Iyyappa Multi Speciality Hospitals,hospital,13.1160443,80.2454243,,,,no,OSM
7825002782,GK Hospital,hospital,13.113594,80.2394367,,,,no,OSM
7825002783,Sunday Dental Clinic,dentist,13.1247301,80.2194621,,,,no,OSM
7825002784,Obg Health Point,clinic,13.1161848,80.2254809,,,,no,OSM
7825009785,Spectrum Pediatric Therapy,clinic,13.1102844,80.230222,,,,no,OSM
7825009786,Dr. Kleela Hospital,hospital,13.1155627,80.2457851,,,,no,OSM
7825009787,Bluemed Healthcare,hospital,13.1297562,80.2172747,,,,no,OSM
7825009788,Hiran Eye Retina Centre,clinic,13.1178155,80.2278922,,,,no,OSM
7825009789,Annai Eye Clinic,clinic,13.1262133,80.2197712,,,,no,OSM
7825009790,St. Joseph Cluny Hospital,hospital,13.1204837,80.2243993,,,,no,OSM
7825009791,GM Nursing Home,clinic,13.116713,80.2239462,,,,no,OSM
7825009792,Dr. A C Aruldas Hospital,hospital,13.1102652,80.2418486,,,,no,OSM
7825009793,Dr. Rao's Clinic,clinic,13.1293965,80.2161334,,,,no,OSM
7825009794,Child Care Clinic,clinic,13.1224029,80.2123936,,,,no,OSM
7825009795,G.R Clinic,clinic,13.1207062,80.2251062,,,,no,OSM
7825009796,Maayi Nursing Home,clinic,13.1175414,80.2286067,,,,no,OSM
7825009797,Bharathiraja Hospitals,hospital,13.1300779,80.216941,,,,no,OSM
7825009798,Kolathur Multi Speciality and Research Centre,hospital,13.1222839,80.2160951,,,,no,OSM
7825009799,Arul Childs Hospital,hospital,13.1185,80.2258076,,,,no,OSM
7825009800,American Dental Care,clinic,13.1272226,80.2174972,,,,no,OSM
7825009801,Jaya Eye Clinic,clinic,13.116675,80.224138,,,,no,OSM
7825009802,Ramchandras Jussmile Dental Clinic & Dental Implant Centre,dentist,13.1209261,80.214363,,,,no,OSM
7825009803,KCK Hospital,hospital,13.129071,80.2159086,,,,no,OSM
7825009804,Dr. Kamalakannan,doctors,13.1245223,80.2211847,,,,no,OSM
7825009805,Sugar Hospital,hospital,13.121994,80.2236309,,,,no,OSM
7825009806,Dr. Lakshmanan Saravanan,doctors,13.1134209,80.2288966,,,,no,OSM
7825009807,Retteri Kumaran Hospital,hospital,13.129869,80.214109,,,,no,OSM
7825009808,Smileworks Dental Clinic,dentist,13.1206026,80.2140335,,,,no,OSM
7825009809,Elangovan ENT Surgeon,clinic,13.1171076,80.2269961,,,,no,OSM
7825009810,Sastha Dental Clinic,dentist,13.1251973,80.2170726,,,,no,OSM
7825009811,P.R.K Multispeciality Dental Clinic,dentist,13.1190292,80.2161172,,,,no,OSM
7825009812,CPL Dental Clinic,dentist,13.11628,80.224767,,,,no,OSM
7825009813,Cure Plus Clinic,clinic,13.1260152,80.2191464,,,,no,OSM
7825009814,Sugam Ortho Clinic,clinic,13.12251,80.2221769,,,,no,OSM
7825009815,Government Hospital,hospital,13.1093369,80.2312849,,,,no,OSM
7825009816,K.H.M. Hospital,hospital,13.129327,80.2152624,,,,no,OSM
7825009817,Sankar Eye Hospital,hospital,13.1131038,80.2404022,,,,no,OSM
7825009818,Sendoor Clinic,clinic,13.116533,80.2250502,,,,no,OSM
7825009819,Niranjana Hospital,hospital,13.1101477,80.2244516,,,,no,OSM
7825009820,Parvatham Hospital,hospital,13.1148422,80.2441515,,,,no,OSM
7825009821,Akshita Speciality Clinic,clinic,13.1277489,80.2168565,,,,no,OSM
7825009822,Arunz Dental Clinic,dentist,13.1243638,80.2213617,,,,no,OSM
7825009823,U.S. Hospital,hospital,13.1263043,80.2192658,,,,no,OSM
7825009824,Bharani Hospital,hospital,13.1106227,80.2374461,,,,no,OSM
7825009825,GR Clinic,clinic,13.1220895,80.2210295,,,,no,OSM
7825009826,G K Clinic,clinic,13.119731,80.218505,,,,no,OSM
7916557138,Apollo Pharmacy,pharmacy,12.9742292,80.1919715,Medavakkam Main Road,+91 44 2224 5006,Apollo,no,OSM
7953367285,Unnamed,hospital,13.1183857,80.2606286,,,,no,OSM
8099947735,K.M. Nursing Home,hospital,13.0371216,80.2013389,"1/459, 31st St, Sector 6, K. K. Nagar, Chennai, Tamil Nadu 600078",044 4353 0015,,no,OSM
8100644874,Raasi Medicals,pharmacy,13.0275307,80.2102579,"30, S.V.Chidambaram Road, Chennai, Tamil Nadu 600084",044 2471 6153,,no,OSM
8105683179,Military Hospital,hospital,13.0117736,80.1941708,"Mount Poonamalle High Rd, Seven Wells, St.Thomas Mount, Tamil Nadu 600016",,,no,OSM
8108467017,உழைப்பாளி மருத்துவமனை,hospital,13.0487242,80.2036274,Arunachalam St,,,no,OSM
8108591031,KS Bone and Joint Clinic - Ortho,hospital,13.026029,80.212368,"B 50, Gangai Amman Koil St, Jawahar Nagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083",98842 83582,,no,OSM
8108613662,Veekays Pet Care Clinic,clinic,13.0290009,80.2085925,"89, Jawaharlal Nehru Rd, Kasi Estate, West Jafferkhanpet, Chennai, Tamil Nadu 600083",98410 42412,,no,OSM
8108619759,Med Pharmacy,pharmacy,13.0287197,80.212303,"Gangai Amman Koil St, Barathi Block, VSM Garden, West Jafferkhanpet, Chennai, Tamil Nadu 600083",81444 60555,,no,OSM
8108621642,Ashok Pharmacy,pharmacy,13.02906,80.2086055,,72990 91291,,no,OSM
8111861614,Shens Multi-Speciality Hospital,hospital,13.0318828,80.2103124,"40, 11th Ave, Mettuppalayam, Ashok Nagar, Chennai, Tamil Nadu 600083",044 2471 5000,,no,OSM
8111869852,Ashok Nagar Pharmacy,pharmacy,13.0312946,80.2116224,"28, 12th St, Mettuppalayam, Ashok Nagar, Chennai, Tamil Nadu 600083",,,no,OSM
8197934476,Sanjeevani Ayurvedic Hospital,hospital,12.9120483,80.2489789,Gangai Amman Kovil Street,9500071332,,no,OSM
8261017892,Sham's Rheumatic Care Centre,clinic,13.0388056,80.2010012,"Door No. - 107, Lakshamana Swamy Salai, Next to Punjab National Bank, K. K Nagar West",,,no,OSM
8494474317,Unnamed,pharmacy,12.9949059,80.2677253,,,,no,OSM
8534551385,COVID Vaccination Center,vaccination_centre,13.0157487,80.2176066,,,King Institute of Preventive Medicine and Research,no,OSM
8562785541,Proscans & Labs,laboratory,12.9719712,80.1911113,,,,no,OSM
8573649179,Aarthi Scans & Labs,laboratory,12.9758423,80.2193076,1st Main Road,+917305079758,,no,OSM
8616702592,Lister Metropolis,laboratory,12.9760297,80.2204435,,,,no,OSM
8631827335,Unnamed,dentist,12.9826441,80.2253521,,,,no,OSM
8637836694,Rajesh Medicals,pharmacy,12.9824657,80.2237405,,,,no,OSM
8639896900,Prashanth Hospitals,hospital,12.9784544,80.2214698,Velachery Main Road,+91 44 2243 9494;+91 44 4680 5544;+91 82962 63415,,no,OSM
8645780200,Rasi Medicals,pharmacy,12.9765915,80.2225954,Varadarajapuram,,,no,OSM
8935514615,Geri care hospital,hospital,13.0439323,80.2407095,,,,no,OSM
9263288722,Manimozhi Medicals,yes,13.0549752,80.1862894,Kamarajar High Road,,,no,OSM
9407626811,Neuberg Diagnostics,laboratory,12.9859329,80.1910972,3rd Main Road,+91 44 41412222;+91 44 4854 8031,Neuberg Ehrlich Clinical Laboratories,no,OSM
9407641485,Neuberg Diagnostics Lab,laboratory,12.9769793,80.1832666,MGR Road,+91 88388 06309,Neuberg Ehrlich Clinical Laboratories,no,OSM
9491447055,Vaani pharmacy,pharmacy,12.9738116,80.1897991,,,,no,OSM
9502013722,Government Mini Clinic,clinic,12.9780615,80.1811597,,,Government of Tamil Nadu,no,OSM
9538903560,Unnamed,dentist,12.907488,80.2286126,,,,no,OSM
9676613144,Sparsh Physiotherapy & Sport Injury Clinic,physiotherapist,12.9728654,80.1907063,பாலாஜி நகர் 7வது தெரு,+91 88706 34783,,no,OSM
9905166209,Apollo Pharmacy,pharmacy,12.97952,80.1830158,,,Apollo Pharmacy,no,OSM
9905166214,Sunshine Pharmacy,pharmacy,12.978187,80.1831606,,,,no,OSM
9905201923,MedPlus,pharmacy,12.9754445,80.1832156,,,MedPlus,no,OSM
9964211104,Pratibha Dental Clinic,dentist,13.058583,80.2434046,,,Dr. Logachander,no,OSM
9980280808,MedPlus,pharmacy,13.1279965,80.2015444,,,,no,OSM
9997936353,Apollo Pharmacy,pharmacy,12.9818118,80.2214223,,,,no,OSM
10013621157,Sri sai baba,dentist,13.1236904,80.2014984,,,,no,OSM
10013621163,Trident medicare center,clinic,13.1245764,80.201478,,,,no,OSM
10103037610,Dr. Hidayathullah,doctors,13.094975,80.2865618,,,,no,OSM
10106243487,Fakhri Dental Clinic,dentist,13.0937726,80.287202,,,,no,OSM
10115467419,Azeez Medicals,pharmacy,13.0957863,80.289305,,,,no,OSM
10115689799,City Medicals,pharmacy,13.0963862,80.2890778,,,,no,OSM
10116132966,S.S.R. Clinic,doctors,13.0959434,80.2878228,,,,no,OSM
10156175389,Chindamani Dentral Centre,dentist,13.0984314,80.2867438,,,,no,OSM
10208798641,Dr. S. Aadil Ahamed,dentist,13.0964031,80.2902257,,,,no,OSM
10208858002,Sri Lakshmi Clinic,clinic,13.0969386,80.2875876,,,,no,OSM
10208901306,Alahu Pharmacy,pharmacy,13.0966093,80.2896858,,,,no,OSM
10208901309,S. R. Dental Care,dentist,13.0965427,80.2896739,,,,no,OSM
10261422409,Women And Children Foundation Hospital,hospital,13.1180276,80.2126037,Poompuhar Nagar 1st Main Road,"04425508210, 8939957777, 8939917777",Women And Children Foundation Limited,no,OSM
10268908442,Apollo Pharmacy,pharmacy,12.9985283,80.2674654,,,,no,OSM
10268908445,Maharaja Medicals,pharmacy,12.9983979,80.2675071,,,,no,OSM
10268908448,Shobika Pharmacy,pharmacy,12.9982648,80.2675508,,,,no,OSM
10271805421,Frame of Mind - SCARF Psychiatric Hospital,hospital,13.0972767,80.1982422,"N Main Rd, Kailash Colony, Sector A, Anna Nagar West Extension, Chennai, Tamil Nadu 600101",+919150587361;04426151073; 04426153971,,no,OSM
10294576078,Vasantha Memorial Cancer Centre,hospital,13.040756,80.2146876,"35th Street, Opp JFA Showroom, Ashok Nagar",+91 9791048379,,no,OSM
10574108889,Right Pharmacy,pharmacy,13.1020684,80.2762181,,,,no,OSM
10574142261,Rajeshwar Medicals,pharmacy,13.1023245,80.2775936,,,,no,OSM
10583922905,K. S. Medicals,pharmacy,13.1010225,80.2922949,,,,no,OSM
10584063733,MAS Medicals,pharmacy,13.0963175,80.285492,,,,no,OSM
10595586116,London Medicals,pharmacy,13.0996018,80.2885735,,,,no,OSM
10610484412,Madhan homoeo clinic,doctors,12.9917215,80.2000971,Lakeview Street,04422453333,,no,OSM
10742375542,Gangasri Dental Clinic,dentist,13.098707,80.2796729,,,,no,OSM
10742375552,Dr. V. Dilip Jain,doctors,13.0987204,80.2796089,,,,no,OSM
10742379758,Shree Ortho Clinic,doctors,13.0992167,80.2800372,,,,no,OSM
10742505933,The Homeopathic Centre,alternative,13.0892841,80.2845422,,,,no,OSM
10742578789,Mahaveer Pharmacy,pharmacy,13.0998732,80.2801353,,,,no,OSM
10786832410,Lakshmi Pain and Palliative CareTrust,yes,13.0793203,80.2560416,Poonamallee High Road,7305625469,,no,OSM
10798116925,Malick Medicals,pharmacy,13.0886282,80.2821469,,,,no,OSM
10852482368,Shriram Dental Clinic,dentist,13.0404708,80.2592658,,,,no,OSM
10885759469,Arrahman Medicals and Surgicals,pharmacy,13.1047093,80.2846756,,,,no,OSM
10892974738,Taj Medicals,pharmacy,13.1041557,80.2845635,,,,no,OSM
10892974743,Sree Sai Medicals,pharmacy,13.104237,80.2845792,,,,no,OSM
10895930390,Shri Rajeshwar Medical,pharmacy,13.094219,80.2801324,,,,no,OSM
10933186980,Gem Medicals,pharmacy,13.0943423,80.2844478,,,,no,OSM
10933382910,Sharma Medicals,pharmacy,13.0980692,80.2800895,,,,no,OSM
10933382976,Sri Medicare,doctors,13.0967999,80.2800251,,,,no,OSM
10933457922,MedPlus,pharmacy,13.0950834,80.280902,,,,no,OSM
10933457932,Pooja Medical Store,pharmacy,13.0951375,80.2805799,,,,no,OSM
10933495005,Sri Lakhsmi Medical,pharmacy,13.0985389,80.2829543,,,,no,OSM
10933682445,Raj Pharma,pharmacy,13.0966762,80.2798882,,,,no,OSM
10933682465,MedPlus,pharmacy,13.0971475,80.2799116,,,,no,OSM
10933682482,Kumaran Physiotherapy & Pain Relief Clinic,clinic,13.0974459,80.2799297,,,,no,OSM
10933682492,Maruti Dental Clinic,dentist,13.0976149,80.2799422,,,,no,OSM
10933682513,Sree Krishna Dental Clinic,dentist,13.0980336,80.2798983,,,,no,OSM
10933682543,Shaarave Pharmacy,pharmacy,13.0983705,80.2799933,,,,no,OSM
10933682545,Shub Pharmacy,pharmacy,13.0984538,80.2800047,Mint Street,,,no,OSM
10933682615,Raj Pharmacy,pharmacy,13.0965461,80.279267,,,,no,OSM
10933682616,Mahaveer Health Care Services,clinic,13.0965132,80.279272,,,,no,OSM
10933795459,Shri Soni Medicals,pharmacy,13.0946147,80.279622,,,,no,OSM
10933806238,G.T. Clinic,clinic,13.0958069,80.2798213,,,,no,OSM
10933806243,Lal Medicals,pharmacy,13.0958575,80.2798307,,,,no,OSM
10933856332,Aakash Dental Care,dentist,13.0945066,80.2792587,,,,no,OSM
10943490889,Renuka Medicals,pharmacy,13.0966294,80.2789801,,,,no,OSM
10948434909,Unnamed,clinic,13.1225226,80.209299,,,,no,OSM
10951520437,Rajeshwar Medical,pharmacy,13.0949718,80.2815594,,,,no,OSM
10963479044,Eswari Medicals,pharmacy,13.1024943,80.2843568,,,,no,OSM
10967199343,J.K. Medicals,pharmacy,13.098293,80.2804979,,,,no,OSM
10967203527,Sakthi Clinic - Dr. B. Palani,clinic,13.0974018,80.2806005,,,,no,OSM
10967203528,Akshathaa Medical,pharmacy,13.0973731,80.2805193,,,,no,OSM
10967301671,Prem Medicals,pharmacy,13.0976163,80.2844014,,,,no,OSM
10973661157,Mahaveer Medicals,pharmacy,13.0926295,80.2798674,,,,no,OSM
11071527624,Apollo Pharmacy,pharmacy,13.0853533,80.2128093,,,,no,OSM
11071527636,KHM,hospital,13.084556,80.2130458,,,,no,OSM
11395977107,Easwar medicals,pharmacy,13.0414646,80.2217887,,,,no,OSM
11395977108,Apollo Pharmacy,pharmacy,13.0439094,80.2223127,,,,no,OSM
11395977109,Apollo Pharmacy,pharmacy,13.0467824,80.2263207,,,,no,OSM
11395977110,Jayalaksmi medicals,pharmacy,13.0454549,80.2258794,,,,no,OSM
11395977112,MedPlus,pharmacy,13.0427579,80.2252034,,,,no,OSM
11395977113,Velavan medical shop,pharmacy,13.0426041,80.2251597,,,,no,OSM
11397678677,Apollo Emergency Medical Centre,clinic,13.0826233,80.2752345,,,Apollo Hospitals,no,OSM
11397678678,Apollo,pharmacy,13.0826287,80.2752804,,,Apollo Hospitals,no,OSM
11428732669,Unnamed,clinic,13.0061507,80.2576709,,,,no,OSM
11496646532,M.K. Dental Clinic,dentist,13.1021903,80.2819289,,,,no,OSM
11496646587,K.M Medicals,pharmacy,13.1017714,80.2821281,,,,no,OSM
11505503013,Sugam Medicals,pharmacy,13.1026634,80.2798772,,,,no,OSM
11508069598,SIVA,pharmacy,13.1317646,80.2487015,,,,no,OSM
11513226268,Ameer Medicals,pharmacy,13.1003427,80.2837444,,,,no,OSM
11513712397,Broadway Dental & Face Care,dentist,13.0993143,80.2866002,,,,no,OSM
11513795735,Raghavendra Medicals,pharmacy,13.1029082,80.2842053,,,,no,OSM
11513816703,Ram Dental Clinic,dentist,13.1014448,80.2832858,,,,no,OSM
11515688969,Unnamed,clinic,12.9191067,80.1956242,,+9173388844156;+9173388844157;04448504155,,no,OSM
11515689869,Unnamed,clinic,12.9191663,80.1958552,,+919884459832,,no,OSM
11517017883,Dentist,dentist,12.8926234,80.1839373,,,,no,OSM
11533319916,Globe Dental Care,dentist,13.1000792,80.2848974,,,,no,OSM
11533446513,Rithick Medicals,pharmacy,13.0994602,80.2836839,,,,no,OSM
11536809270,Unnamed,pharmacy,12.8901967,80.1845034,,,,no,OSM
11536809571,Unnamed,doctors,12.8901317,80.1845018,,,,no,OSM
11536809669,Unnamed,pharmacy,12.8897214,80.1846576,,,,no,OSM
11679595256,Jananam fertility centre,hospital,12.9569147,80.2513405,"Kazura Garden, 1st Street",,,no,OSM
11708347382,Sahar's Rehab,physiotherapist,13.0022797,80.2588351,,,,no,OSM
11721889433,Lister Metropolis,laboratory,13.001715,80.259994,,,,no,OSM
11804254199,Dental College & Hospital,hospital,12.8705153,80.2233736,,,,no,OSM
11832128249,Neroor Eye Centre,doctors,13.0235693,80.2626733,,,,no,OSM
11832500011,RR Pharmacy,pharmacy,13.0374893,80.2670713,,,,no,OSM
12108813090,Apollo Pharmacy,pharmacy,12.8784555,80.2158837,,,,no,OSM
12108828535,MedPlus,pharmacy,12.8784034,80.2163126,,,,no,OSM
12146055740,"Commissioner of Police office, Greater chennai Police",hospital,13.081276,80.2631177,,,,no,OSM
12243900260,Building bridges therapeautic center,occupational_therapist,13.0897323,80.2147011,,,,no,OSM
12367559381,Unnamed,hospital,13.0920988,80.2588062,,,,no,OSM
12378706312,Dr Bala's Skin clinic,hospital,12.9831959,80.2013573,Vanalar Street,,Dr Balakumatan,no,OSM
12494690201,MedPlus,pharmacy,13.070634,80.2318455,Vaidhanathan Street,,,no,OSM
12497428101,Saffra Medicals,pharmacy,13.0720446,80.230545,Kanthan Street,,,no,OSM
12547945101,Daksha Pharmacy,pharmacy,13.0722669,80.2303466,Venkatachalabathy Street,,,no,OSM
12548054602,The Hive Fertility Centre,clinic,13.0728153,80.2524798,Mayor Ramanathan Road (Spur Tank Road),,,no,OSM
12556128702,Arthritis & Rheumatism Centre,doctors,13.058393,80.2417214,Jambulingam Street,,,no,OSM
12560767886,Unnamed,hospital,12.9809491,80.1871116,,,,no,OSM
12568243303,Baby Child Clininc,clinic,12.8902304,80.1844991,,,,no,OSM
12568243304,Dr. S. Satish Kumar M.D.S,clinic,12.8900211,80.1845425,,,,no,OSM
12571350701,Star Pharmacy Adambakkam,pharmacy,12.9913691,80.2056404,Kakkan Nagar Main Road,,Star Pharmacy,no,OSM
12571366102,Star Pharmacy,pharmacy,12.990467,80.2101864,TNHB Main Road,,Star Pharmacy,no,OSM
12611351201,Just Kids Child Cliinc,clinic,12.9130938,80.1918435,,,,no,OSM
12611351301,Royal Diagnostic Centre,doctors,12.9131225,80.1918645,,04422770873;962076884;9940458365;8608174550;6380237061,,no,OSM
12619467462,Vadivelu Hospital,hospital,13.1002212,80.2400853,,,,no,OSM
12640713376,Capstone Clinic,clinic,13.0531057,80.2435995,,,,no,OSM
12640732029,Medplus,pharmacy,13.0497595,80.2404197,,,,no,OSM
12640732242,Muthu Pharmacy,pharmacy,13.0506559,80.2403622,,,,no,OSM
12640769301,The Speech Care Clinic,speech_therapist,13.0536582,80.2446045,,,,no,OSM
12698235802,Apollo Pharmacy,pharmacy,12.9130545,80.1920824,,,,no,OSM
13039283368,Tamil medicals,pharmacy,13.014314,80.2313444,,,,no,OSM
13039283371,Cure blue pharmacy,pharmacy,13.0149158,80.229668,,,,no,OSM
